p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0.00296225123059144	0.30746751957554	0.25	0.022	1	15	AL096870.8
0.00299684976725897	0.301287023135013	0.25	0.022	1	15	ZNF439
0.00299684976725897	0.272717559727138	0.25	0.022	1	15	CPPED1
0.00301855953273226	1.35395745476228	1	0.465	1	15	SEPTIN6
0.00302645861655937	1.4014801251042	1	0.352	1	15	BICDL1
0.00303181658616664	0.304675133412654	0.25	0.022	1	15	ELAC1
0.00304083902140946	1.37467182375536	0.75	0.176	1	15	ABHD18
0.00308898348525702	0.616135597701095	0.25	0.024	1	15	YAE1
0.00311372767760371	0.375616184343618	0.5	0.076	1	15	YDJC
0.00313348665500239	0.311393297450041	0.25	0.023	1	15	RBAK
0.00321001343246974	0.409097525805841	0.5	0.077	1	15	AC092338.3
0.00322558277223335	0.562385863220341	0.75	0.15	1	15	PREP
0.00334281878260223	0.476183038269881	0.25	0.024	1	15	AC093865.1
0.00335525825679969	0.312262995395519	0.25	0.023	1	15	ZBED3
0.00335525825679969	0.265244723680274	0.25	0.023	1	15	ACO1
0.00336128949955728	0.623492419243365	0.5	0.08	1	15	SLC10A7
0.00339393107269747	0.745848239079049	0.75	0.162	1	15	UBE2D1
0.00340328472134186	0.739671580486621	0.75	0.159	1	15	ZMYM5
0.00349787648966945	0.321219738600539	0.5	0.076	1	15	LRRC37A3
0.0035053408161272	0.580370382194386	0.75	0.153	1	15	SHLD1
0.00363985074431057	1.31284450283111	0.5	0.098	1	15	MPHOSPH9
0.00364995763576484	0.496729079733723	1	0.223	1	15	EHD4
0.00369705851354897	0.301708366019938	0.25	0.024	1	15	MTMR4
0.00373067882196083	0.751646158376747	0.25	0.025	1	15	NTN4
0.00373467039603871	0.369894611441312	0.5	0.077	1	15	TBP
0.00373845551715268	0.313448803928191	0.25	0.024	1	15	ALDH3A2
0.00374211681130651	0.638324512188402	0.5	0.083	1	15	AC119396.1
0.00374578203847928	0.559791608843397	1	0.229	1	15	ARHGAP45
0.00375845840752	0.342041795867832	0.5	0.077	1	15	POP7
0.00380932953245282	0.375373307054367	0.5	0.078	1	15	GATC
0.00381032987725974	0.440749050398913	0.5	0.079	1	15	CD5
0.00381580911061796	0.842151916780302	0.5	0.087	1	15	OSBPL11
0.00382251602299131	0.270603414235683	0.25	0.024	1	15	ARRDC5
0.00390829043594361	0.292702068914049	0.25	0.024	1	15	MIR17HG
0.00392077912338743	1.66464253861637	0.75	0.218	1	15	TRPS1
0.00395794659673745	1.11800438645115	1	0.408	1	15	PRKCA
0.00398199752636078	0.612545225004709	0.25	0.025	1	15	WDR91
0.00405010871150965	0.629715329128399	1	0.246	1	15	TIPARP
0.00405709727471578	0.29564504055074	0.25	0.024	1	15	AC009061.2
0.00408480523930425	1.0778458587251	0.75	0.192	1	15	DUSP16
0.00418535939994344	0.606495747519541	0.5	0.083	1	15	PLPBP
0.00423800859861107	0.292287447431423	0.25	0.024	1	15	ZNF180
0.0042380088413477	0.270870040957202	0.25	0.024	1	15	ADAM22
0.00430120307122704	0.97004674850043	0.75	0.179	1	15	TRAK2
0.00433118126257352	0.296877073154759	0.25	0.024	1	15	PAXIP1-AS1
0.00433118126257352	0.269716582748595	0.25	0.024	1	15	DNAJC14
0.00434603405131489	0.619181212011824	0.25	0.025	1	15	UCK1
0.00438787391050348	0.466713543561909	0.25	0.025	1	15	CTBP1-DT
0.0043924818827499	0.60066693528009	0.25	0.025	1	15	DPYD-AS1
0.0044161847677133	0.847317181689993	0.5	0.088	1	15	ZNF787
0.00441941747582056	0.616011018435351	0.5	0.083	1	15	ZNF254
0.00448672983296635	0.60312890766036	0.25	0.025	1	15	AC098829.1
0.00457131449276117	0.739042268251955	0.75	0.173	1	15	RNF24
0.00458280635595906	0.543674753716355	0.25	0.025	1	15	RMI1
0.00458940913990653	0.701095554049566	0.75	0.165	1	15	MAGT1
0.00462325792790638	0.476659645146001	0.75	0.156	1	15	MYO1D
0.00462922796017392	0.31198125190355	0.25	0.025	1	15	UTP15
0.00462922796017392	0.278587244303371	0.25	0.025	1	15	ARMCX5-GPRASP2
0.00463154000282478	0.485156825464289	0.25	0.025	1	15	DARS2
0.00467055383506125	1.03893620351903	0.25	0.026	1	15	DNAJC6
0.00474753052229765	1.02342761751459	1	0.425	1	15	C12orf57
0.00482604558856546	0.895297222177206	1	0.3	1	15	SAMHD1
0.00483089739377876	0.307017644598847	0.25	0.025	1	15	C3orf62
0.00483089765750454	0.258224858664469	0.25	0.025	1	15	RADX
0.00483296799314243	1.12584209370262	1	0.335	1	15	ZEB1
0.00484270757045642	0.584455532268497	0.5	0.084	1	15	TRAPPC2B
0.00486499088668949	0.559264271023957	0.5	0.083	1	15	GTF2H5
0.00488254162966138	0.296842078181095	0.25	0.025	1	15	ZNF623
0.00488254162966138	0.291492643901201	0.25	0.025	1	15	ZNF234
0.00488254162966138	0.269275867943658	0.25	0.025	1	15	AL157938.3
0.00493468453265529	0.259342228813739	0.25	0.025	1	15	AFG1L
0.00496218096599334	0.339657733290648	0.5	0.08	1	15	DOP1B
0.00496218114236024	0.344517921488393	0.5	0.08	1	15	FAM210A
0.00497983742672928	0.60410931149037	0.25	0.026	1	15	CNP
0.00498733057235351	0.27273700883473	0.25	0.025	1	15	LRRN3
0.00512059179446771	0.959181464011976	0.75	0.182	1	15	RGS10
0.00512750294593766	1.01100343424554	0.5	0.092	1	15	ZNF43
0.00515551035372788	0.342047168461886	0.5	0.081	1	15	LTBP3
0.00516839143332685	1.05955642607485	1	0.348	1	15	MGAT4A
0.00519419764946454	0.541980894124247	0.75	0.157	1	15	GLRX5
0.00519560078962898	0.339250972895957	0.5	0.081	1	15	NAA60
0.00520092931839162	0.78410014755083	0.5	0.092	1	15	PCAT1
0.00522402667910472	1.35788622372586	0.5	0.094	1	15	ODR4
0.00530669961155762	0.762205800580235	1	0.289	1	15	PHACTR4
0.00535230235734616	1.2369717204493	0.5	0.091	1	15	SCMH1
0.00535457658425584	0.71062500485414	0.5	0.09	1	15	INPP4B
0.00539392096806795	0.605965579879642	0.25	0.026	1	15	AL136115.2
0.00542105799911989	0.305105383012316	0.25	0.025	1	15	FAM215B
0.00542105799911989	0.280980812294157	0.25	0.025	1	15	TAF9B
0.00542105799911989	0.273853982051912	0.25	0.025	1	15	SPPL2B
0.00545559037721312	0.76596421365614	1	0.279	1	15	PPP6R2
0.00545894164987915	0.579138486578477	0.75	0.161	1	15	DCTN6
0.00549852340739435	1.00987398591804	0.75	0.189	1	15	SBF2
0.00550998870294843	0.699111248140898	1	0.264	1	15	CD3E
0.00553503857408004	0.263964088203854	0.25	0.025	1	15	DNAAF5
0.00554738793588739	0.906759222650502	0.75	0.196	1	15	SNHG32
0.00559364688209183	0.564413218341771	0.75	0.161	1	15	ZFYVE16
0.00559797378329799	0.561263297443082	0.5	0.086	1	15	AL133330.1
0.00561694046727955	0.872174179972364	1	0.289	1	15	ATP9B
0.00565117803285577	0.288592818217924	0.25	0.025	1	15	ZNF282
0.00572461225611743	1.08937050217558	0.5	0.103	1	15	AOPEP
0.00572644269997893	-1.85353828354109	1	0.993	1	15	GNLY
0.00573123766026941	0.985001820796384	0.75	0.189	1	15	KDM3B
0.00579631149586704	0.530721164848701	0.5	0.086	1	15	MTO1
0.00582084635945478	0.689885626023559	0.75	0.175	1	15	TMEM156
0.00582479029258859	0.61055704845528	0.25	0.027	1	15	AC092652.1
0.00590161752393474	0.6394797521411	0.5	0.089	1	15	KLHL36
0.00593353284307899	0.266149569285322	0.25	0.026	1	15	MCRIP2
0.00599445047241167	0.289900289530605	0.25	0.026	1	15	AC018462.1
0.00600264725294831	0.606343144796704	0.25	0.027	1	15	SDHAF3
0.00600397871708312	0.598856740712114	0.5	0.088	1	15	SPNS1
0.00606301131487165	0.601724933045354	0.25	0.027	1	15	MYPOP
0.00607380900941007	0.294455400383437	0.5	0.082	1	15	APOBEC3D
0.00610424450258631	1.36486051860141	1	0.357	1	15	SNRPF
0.00611639092918607	0.365294983480525	1	0.232	1	15	CYTH3
0.00620785984214565	-1.954665167922	0.5	0.935	1	15	ADGRE5
0.00624159033075468	0.387851464493233	0.5	0.085	1	15	CCP110
0.00628103103402359	1.18109219050658	1	0.44	1	15	GIMAP7
0.00647204333905864	0.287574109280245	0.25	0.026	1	15	VPS13B-DT
0.00656806764683573	0.814100879584403	0.5	0.095	1	15	CUTC
0.00657262900266758	0.331367178991576	0.5	0.084	1	15	DNPEP
0.00662112870356535	0.643371560249636	0.75	0.173	1	15	RMND5A
0.00666948868828623	0.291589632221435	0.25	0.026	1	15	PTPRN2
0.00669139867319948	0.372065604005489	0.5	0.085	1	15	ATP6V1C1
0.00673649728854947	0.283336260826849	0.25	0.026	1	15	SPRY1
0.00673649728854947	0.259541672493382	0.25	0.026	1	15	FAM135A
0.00680140920515085	0.612637858846044	0.25	0.028	1	15	CHAMP1
0.00681483248796912	0.763176290226561	0.5	0.094	1	15	VWA8
0.00683399409854785	0.528905678475777	0.5	0.089	1	15	SMIM4
0.00685233323499741	0.475076965834943	0.25	0.027	1	15	IQCH-AS1
0.00685233354929995	0.595112746416672	0.25	0.027	1	15	SAP30L-AS1
0.00687620565602652	0.793588229481643	1	0.3	1	15	CBFB
0.00691367112540345	0.66971359832777	0.75	0.177	1	15	CHD3
0.00695160261819369	0.32827287222112	0.75	0.156	1	15	BBIP1
0.00696530107710967	0.345430654817753	0.5	0.085	1	15	SDR39U1
0.00697308269185457	0.593035570772958	0.5	0.091	1	15	TBC1D14
0.00702796580082865	0.481085620376293	0.5	0.089	1	15	STAT2
0.00707004568971262	0.602378902616489	0.25	0.028	1	15	ZNF823
0.00728852124939712	0.340323929980131	0.5	0.086	1	15	RRAGC
0.0073187323147978	0.298662866145845	0.25	0.027	1	15	PAXIP1-AS2
0.0073187323147978	0.27288089470537	0.25	0.027	1	15	PLEKHA8
0.00734982237531514	0.532958646417467	0.75	0.166	1	15	PHAX
0.00740650257420741	0.614128293529738	0.75	0.174	1	15	ANTXR2
0.0074636373727193	0.266582534583294	0.25	0.027	1	15	COLGALT1
0.0075008218782616	0.278935306133402	0.5	0.085	1	15	PGM1
0.007528264021484	0.646451014563655	0.5	0.094	1	15	MBD1
0.00753414750061755	0.578213017551441	0.5	0.091	1	15	SUPT7L
0.00753705038893934	0.274958980221783	0.25	0.027	1	15	MCC
0.00763967339262691	0.607664590099226	0.25	0.028	1	15	AC109454.2
0.00770045612665548	0.779545562986874	0.5	0.1	1	15	RAD9A
0.00775048460617209	0.681350302398434	1	0.276	1	15	GDI2
0.00779540448709977	0.310041245661798	0.5	0.087	1	15	TRAPPC6B
0.0077999593894497	-2.84576848805353	0.25	0.815	1	15	FNDC3B
0.00793503153941365	0.593632418960752	0.25	0.028	1	15	FGGY
0.00797479163963808	0.94731509043996	0.75	0.209	1	15	ZNF831
0.0079757389265373	-2.44634843037938	0.25	0.838	1	15	APOBEC3G
0.00800386607519734	0.286245693406106	0.25	0.027	1	15	OAS2
0.00800768940959016	0.78213652690727	0.75	0.193	1	15	AP1S2
0.00801668325817543	0.274478691903532	0.5	0.087	1	15	CTNNAL1
0.00806981263912042	0.521878043568575	0.5	0.092	1	15	VPS26B
0.00808128299233231	0.271157694138999	0.25	0.027	1	15	AHCY
0.00809554371170813	0.373370089899244	0.5	0.088	1	15	EXOSC7
0.00814419325634938	1.0416218555602	0.25	0.029	1	15	AC011511.2
0.00815936958861179	0.264946317188945	0.25	0.027	1	15	PRIMPOL
0.00823813082407666	0.285410966901046	0.25	0.027	1	15	AL157392.3
0.00823813082407666	0.282498143275281	0.25	0.027	1	15	ARRDC3-AS1
0.00824002135987124	0.96296934052567	0.5	0.098	1	15	EEF1E1
0.00826837955872511	1.25638285361801	0.75	0.218	1	15	SNX25
0.0083185879639077	0.599603138692005	0.25	0.028	1	15	LACC1
0.00832515454332547	1.58593307173486	0.75	0.256	1	15	SERINC5
0.00838014756532043	0.53893742047506	0.75	0.175	1	15	FHIT
0.00838244280497693	0.290788597343992	0.5	0.087	1	15	B9D2
0.00841521982756267	0.787303075981732	0.5	0.098	1	15	ARHGAP5
0.00845136007317181	1.00780178246139	0.25	0.029	1	15	AC104123.1
0.00845139615374079	-1.93180274888477	0.75	0.985	1	15	NKG7
0.00846244542256234	0.284883032620742	0.5	0.088	1	15	RCC2
0.00850887421988762	0.579242614331708	0.5	0.094	1	15	ATG16L1
0.00853487474987932	0.330729821801485	0.75	0.161	1	15	MICOS13
0.00859545937800613	0.320679493069215	0.5	0.088	1	15	PPARA
0.00866191493025363	1.65950473447224	0.5	0.113	1	15	MAN1C1
0.00866206542655211	0.573159194887647	0.5	0.094	1	15	HMGXB3
0.00868117805010666	0.330532753153842	0.5	0.089	1	15	ITPR3
0.00870365735057864	1.07576456171163	1	0.905	1	15	RPL36A
0.00879862155638905	0.778460182893586	0.5	0.098	1	15	AASDHPPT
0.0088078754331066	0.292734324195715	0.25	0.028	1	15	PPIL1
0.0088078754331066	0.285091346346211	0.25	0.028	1	15	TYSND1
0.008820157932242	1.36442115471344	0.75	0.202	1	15	FTO
0.00889142759311356	0.294558118909363	0.25	0.028	1	15	MIER3
0.00891120142996942	0.345612238148066	0.5	0.089	1	15	KHSRP
0.00893585187856095	0.346496024677157	0.5	0.09	1	15	ELMOD3
0.00906065991864287	0.277329535039477	0.25	0.028	1	15	SPRYD3
0.00910778781134393	0.503593282866274	0.75	0.171	1	15	CARHSP1
0.00914634956789757	0.267560075149436	0.25	0.028	1	15	ADHFE1
0.00916827450760316	0.564551684255314	0.5	0.094	1	15	EIF2B1
0.00923552544102291	0.622477431629366	0.25	0.03	1	15	CD84
0.00929643028231298	0.565728881110142	0.5	0.095	1	15	CDC25B
0.0093153728069401	0.55146895845125	0.5	0.094	1	15	CLOCK
0.00932569995498555	1.20616835875895	0.75	0.209	1	15	PIK3C3
0.00950595231345116	0.956676061923305	0.75	0.208	1	15	KIDINS220
0.0095868479583546	0.735918428867523	0.5	0.1	1	15	WDR59
0.00982278820466762	0.924001034022564	1	0.453	1	15	NSD3
0.00983258339668537	-1.26966340556135	1	0.98	1	15	H3F3B
0.0098384819402549	0.605792287206126	0.5	0.097	1	15	PANK3
0.00990342023957874	0.507547506117684	0.5	0.095	1	15	MCTS1
0.00992792414690304	0.514263554273451	0.75	0.173	1	15	AP3S1
0.00994111361591083	0.586383001212776	0.5	0.097	1	15	CTPS1
